,location,specific_location,features,bed,bath,toilet,description,price,category,property_code,date_posted/updated,service_level,key_features,detail_description
14458,yaba,Close to YabatechJibowu Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Newly Built Luxury 2 Bedroom Apartment,1000000.0,,3BWR,Added 12 Nov 2018,Newly Built,"Security
Supermarket Nearby
Street Lights
24 Hours Security
Security doors
All Room Ensuit
Big Compound
2 Bedrooms
New
Cheap","This piece is a newly built two bedroom flat with state of the art facility.

It is located in a Serene environment close to Yabatech, Yaba.

Price: N1m per annum"
14459,yaba,.Akoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard mini flat,500000.0,,5BWQW,Added 10 Nov 2018,Furnished Newly Built,"24 hours Electricity
24 Hours Security
All Room Ensuit
Big Compound
1 Bedrooms
New
Cheap
Dry
Furnished",1 bedroom mini flat Flat / Apartment for rent Akoka Akoka Yaba Lagos
14460,yaba,queen streetYaba Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Decent 2 bedroom,900000.0,,Z3194,"Updated 10 Nov 2018, Added 29 Sep 2018",,2 Bedroom,"2 bedroom at queen street yaba with modern facilities
It is located in a serene, conducive and habitable environment

Price: #900k /yr
Additional charges may apply."
14461,yaba,AbeokutaAdekunle Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,2 BedRoom Flat,800000.0,,7BWPZ,Added 09 Nov 2018,,"POP Ceiling
Supermarket Nearby
Parking Space
Restaurants Nearby
Church Nearby
Drainage System
Mosques Nearby
Big Compound
All Room Ensuit
2 Bedroom","Tastefully finished 2 Bed Room Flat To Let @ Adekunle, Yaba. All round tilled, each room ensuit with wardrobe, fitted kitchen, visitors toilet, clean compound, constant power supply, fenced, gate and water. Located in a serene environment."
14462,yaba,Ebute mettaAdekunle Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,400000.0,,1BWPT,Added 08 Nov 2018,,"Security
Security doors
All Room Ensuit
1 Bedroom",Lovely mini flat
14463,yaba,IlajeAkoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,"A clean and lovely Room self contain at Ilaje, Yaba, Lagos.",250000.0,,5BWKT,"Updated 08 Nov 2018, Added 05 Nov 2018",,1 Bedroom,"A lovely self contains at Ilaje, Yaba, Lagos. With spacious rooms, kitchen, toilet and bathrooms Located in a clean and secured environment. Easily accessible to the main road Excellent power supply and good water. Interested clients should call [redacted], [redacted] Comfort."
14464,yaba,.Onike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Lovely mini-flat,400000.0,,5BW,Added 08 Nov 2018,,"Street Lights
Parking Space
Drainage System
Mosques Nearby
Big Compound
1 Bedroom","Lovely mini-flat at @Onike.**

Features:
parking space, gated street, paved and large compound space, easily accessible to Herbert Macaulay way.**

Price:
#400k -1yr & half rent.

Breakdown
Rent @ #400k + 200k = 600k
A&C 80/80 -- #160k
Caution fee (refundable) - #50k
Total package -- #810k"
14465,yaba,AdekunleAlagomeji Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 bedroom flat,1000000.0,,1BWNX,Added 08 Nov 2018,,"Security
Street Lights
Parking Space
24 Hours Security
Security doors
All Room Ensuit
Big Compound
3 Bedroom",Lovely 3 bedroom flat
14466,yaba, Sabo Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,"A lovely luxurious office space @ sabo, Yaba, Lagos.",20000.0,,5BWJB,"Updated 07 Nov 2018, Added 02 Nov 2018",,,"A lovely luxurious office space use at Sabo, Yaba, close to Ozone. 100sqm 20k per square meter asking price It has 2 toilets, it also comes with an air conditioner Close to Ozone Cinema. Interested clients Call [redacted], [redacted]"
14467,yaba, Alagomeji Yaba Lagos,3 beds 4 baths 3 Toilets,3,4,3,3 bedroom flat,1200000.0,,4BWMG,Added 06 Nov 2018,,3 Bedroom,A 3 bedroom flat for rent at Alagomeji. this building can serve both residential and commercial purpose.
14468,yaba,Off Onike Roundabout Onike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Standard Miniflat,400000.0,,2BWMB,Added 06 Nov 2018,,1 Bedroom,"Standard Miniflat for rent with car park in the compound. Gated & Fenced Round.

Annual rent: 400k.

1 year & 6 months rent required."
14469,yaba, Akoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,NEW MINI FLAT,350000.0,,1BWKW,Added 05 Nov 2018,,1 Bedroom,"A superb mini flat for rent
at Bariga - Akoka axis
Yaba Lagos

Rent: N350,000"
14470,yaba,Barikisu IyedeOnike Yaba Lagos,3 beds 2 baths 3 Toilets,3,2,3,Upstairs spacious 3 bedroom flat,800000.0,,3BWKE,Added 04 Nov 2018,,3 Bedroom,"1st floor spacious ensuite 3bedroom flat with wardrobes in all rooms and cabinets in the kitchen to let at Onike, Yaba, Lagos.

Master room is ensuite, while other rooms share separate toilets and bathrooms

Rent: N900k

1 year rent payment required."
14471,yaba,Barikisu IyedeOnike Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,Ground floor 3 bedroom flat,900000.0,,2BWKE,Added 04 Nov 2018,,3 Bedroom,"Spacious and well tiled ground floor 3bedroom flat with wardrobes in all rooms and cabinets in the kitchen to let at Onike, Yaba, Lagos.

Rent: N900k

1year rent payment required."
14472,yaba,Iwaya RdOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini Flat,450000.0,,2BWKA,Added 04 Nov 2018,,1 Bedroom,"Nice Mini Flat To Let @ Onike,Yaba. All round tiles, fitted kitchen, clean compound, constant power supply, fenced, gated and with running water. Located in a serene environment."
14473,yaba,off queen streetAlagomeji Yaba Lagos,1 beds 1 baths 2 Toilets,1,1,2,mini flat at yaba lagos with modern facilities,500000.0,,8BWGJ,Added 01 Nov 2018,,1 Bedroom,"This is a lovely, well built mini flat at yaba lagos with modern facilities.
Rent: #500k /yr"
14474,yaba,  Alagomeji Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,fairly used Mini flat,550000.0,,2BWGC,Added 01 Nov 2018,,,"A fairly used Mini flat at Alagomeji, Yaba, Lagos, with 2toilets and bath, in a block of flats, upstairs, in a calm environment, #550k x a year and half, but a year can be considered."
14497,yaba,Off fola agoro road abule ijeshaAbule Ijesha Yaba Lagos,2 beds 2 baths 3 Toilets,2,2,3,Lovely recently built 2 bedroom flat,800000.0,,5BVXB,"Updated 01 Nov 2018, Added 24 Oct 2018",,2 Bedroom,"Lovely recently built 2bedroom flat all rooms ensuite & guest toilet, wardrobe ,2nd floor, parking space, Off fola agoro road, Abule Ijesha, Yaba
800kx1yr rent
Legal fee 80k
Agency 160k
Caution fee refundable 50k
Total package 1,090,000"
14498,yaba, Sabo Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Executive miniflat,700000.0,,0BWFN,Added 31 Oct 2018,,1 Bedroom,"Executive miniflat with 1toilet & bath, @Sabo, in a very conducive environment + parking space secured
Note: its under renovation with parking space all round tiles with security guard 700kx1yr rent"
14499,yaba,AlagomejiSabo Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Lovely miniflat in a bungalow,500000.0,,3BWFM,Added 31 Oct 2018,,1 Bedroom,"Lovely miniflat in a bungalow @Alagomeji, off Hughes avenue, Alagomeji with 1toilet & bath, parking space,, gated kitchen cabinet, just some little touches at the expense of the landlord, #500kx2yr rent but 1yr can be considered
Agency & Agreement 100/100
Caution fee refundable 50k
Total package @1yr is 750k"
14500,yaba,Off St finbarrs road akokaAkoka Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Lovely 3 Bedroom flat,900000.0,,0BWFM,Added 31 Oct 2018,,3 Bedroom,"Lovely 3 Bedroom Apartment in a block of 3 flat, tiled, water, prepaid meter, Gated compound in Akoka. The environment is very conducive."
14501,yaba,RaymondSabo Yaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,"Serviced Luxury 2 Bedroom Flat at Sabo, Yaba",2300000.0,,9BWFB,Added 31 Oct 2018,,"Boys Quater
Security
POP Ceiling
Front Desk Service
Parking Space
24 Hours Security
All Room Ensuit
CCTV Cameras
Big Compound
2 Bedroom",Exquisitely Finished Serviced 2 Bedroom Luxury Flat at Sabo Yabo.
14502,yaba,"Off cemetery road, Ebute Metta Yaba Lagos",0 beds 1 baths 1 Toilets,0,1,1,Lovely room self contain,250000.0,,2BWFA,Added 31 Oct 2018,,,"Lovely room self contain in ebute meta east 250kx1yr & half or 200kx2yrs rent
Breakdown @250kx1yr & half
250k + 125k
A& C 120
Caution fee refundable 50k
Pay & park in no storey"
14503,yaba,Abule OjaAbule Ijesha Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A room self Contain,250000.0,,9BWDZ,Added 30 Oct 2018,,1 Bedroom,Lovely room self contain
14504,yaba,Abule ijeshaAbule Oja Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A room self Contain,300000.0,,5BWDZ,Added 30 Oct 2018,,1 Bedroom,Lovely room self contain
14505,yaba,Off St Finbarrs RoadAkoka Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Space For Lounge And Bar,1200000.0,,5BWDR,Added 30 Oct 2018,,3 Bedroom,Existing Space for lounge and bar in a Nice location close to unilag and other tertiary institution........
14506,yaba, Iwaya Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Two bedroom flat,600000.0,,3BWDM,Added 30 Oct 2018,,2 Bedroom,2 bedroom Flat / Apartment for rent at Iwaya Yaba Lagos
14507,yaba,Off Onike Roundabout Onike Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 bedroom flat,1000000.0,,8BWBZ,Added 28 Oct 2018,,3 Bedroom,"All rooms en suite 3 Bedroom Flat for rent on the ground-floor.

Location: Off Majaro Street, Onike, Yaba.

Annual Rent: 1m"
14508,yaba,"Off community road, Akoka extension, ObadiahAkoka Yaba Lagos",3 beds 2 baths 2 Toilets,3,2,2,Spacious 3bedroom flat with wardrobe in a block of 4flats @Akoka,500000.0,,Z9413,"Updated 28 Oct 2018, Added 23 Oct 2018",,"Parking Space
3 Bedroom","Spacious 3bedroom flat with wardrobe in a block of 4flats, fenced, car park ,tiled, off community road, Akoka extension, Obadiah #500kx1yr rent
Total package 750k"
14509,yaba,Emily AkinolaAkoka Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A Stabdard Room Self contain,350000.0,,5BWBH,Added 27 Oct 2018,,1 Bedroom,A well spacious standard Room Self contained with wardrobe @ Akoka
14510,yaba,AlagomejiAlagomeji Yaba Lagos,3 beds 3 baths 4 Toilets,3,3,4,Brand New 2 Unit of Well Furnished 3 Bedroom Flat,2500000.0,,5BVZA,Added 25 Oct 2018,,3 Bedroom,"Brand New 2 units of a well furnished 3 bedroom Flat with good finishing in a gated estate and a serene environment at Alagomeji, Yaba.
*PRICE :2.5m per annum.*

*FEATURES*
*All rooms ensuite.
*Ample parking space
*Lister for constant power supply
*water
*Good road network.
*Central Gas Cylinder Point."
14511,yaba,Iwaya roadOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Spacious and newly built mini flat,300000.0,,0BVYH,Added 24 Oct 2018,,1 Bedroom,1 bedroom mini flat Flat / Apartment for rent Iwaya road Onike Yaba Lagos
14512,yaba,Iwaya roadOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Newly built Mini flat,450000.0,,9BVYG,Added 24 Oct 2018,,1 Bedroom,1 bedroom mini flat Flat / Apartment for rent Iwaya road Onike Yaba Lagos
14513,yaba,morrocoYaba Lagos,3 beds 0 baths 0 Toilets,3,0,0,3 bedroom flat,700000.0,,4BVWE,Added 23 Oct 2018,,3 Bedroom,"To let:
3 bedroom flat in Morroco/Yaba, under renovation. Fenced round with car park in a serene environment. #700k.per year"
14514,yaba,"Off Abeokuta street, Ebute Metta Yaba Lagos",3 beds 3 baths 3 Toilets,3,3,3,Massive 3 bedroom Flat,1000000.0,,Z9412,Added 23 Oct 2018,,3 Bedroom,"Massive 3 bedroom Flat, All rooms En suite Off Abeokuta Street, all round tiles, wardrobe, bathtub, prepaid metre
1mx1yr rent
Rent @7
1m per annum
Agreement & commission 150/150
Caution: 50
Note: Only Yoruba tenant required working class
The place will be perfectly touched & renovated at the expense of the landlord
Total package 1,350,000 not negotible"
14515,yaba,Morocco Fola Agoro Yaba Lagos,3 beds 2 baths 2 Toilets,3,2,2,3 bedroom flat,700000.0,,Z9205,Added 22 Oct 2018,,3 Bedroom,Lovely 3 bedroom flat
14516,yaba,IwayaOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Mini flat,450000.0,,Z9119,Added 22 Oct 2018,,1 Bedroom,Lovely mini flat
14539,yaba,IwayaOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A room self Contain,350000.0,,Z9117,Added 22 Oct 2018,,1 Bedroom,Lovely room self contain
14540,yaba,Iwaya Onike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,A room self Contain,300000.0,,Z9116,Added 22 Oct 2018,,1 Bedroom,Lovely room self contain.
14541,yaba,Modupe estateYaba Yaba Lagos,2 beds 1 baths 2 Toilets,2,1,2,Nice 2 Bedroom Apartment,750000.0,,Z8657,Added 19 Oct 2018,,2 Bedroom,"Newly renovated 2 Bedroom apartment in a serene and secured environment with ample parking,gated compound,tiled,wardrobe.

Rent: 750k"
14542,yaba,ShomoluYaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,nice Mini flat,500000.0,,Z8435,Added 19 Oct 2018,,1 Bedroom,"Nice 1 bedroom mini flat / Apartment. The building is the wholesome expression of lifestyle living with the added advantage.

Rent: 500k"
14543,yaba,AlagomejiAlagomeji Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,lovely 220sqm office space,25000.0,,Z8360,Added 19 Oct 2018,,,"Lovely serviced 220sqm office space for rent at Alagomeji. The property is the final stages of construction to finish laws week in November. Rent is N25,000 per sqm and service charge is N8,000 per sqm"
14544,yaba,AlagomejiAlagomeji Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,100sqm office space,1200000.0,,Z8357,Added 18 Oct 2018,,,"Good 100sqm open floor plan office space. Property is on the 1st floor of an office block on a major road in Alagomeji. It has one toilet. The office has a prepaid Meter attached to it. Each tenant is to provide her own generator. Services like security, cleaning, water, refuse and sewage disposal cost N120,000 per annum. Rent is N1.2million per annum"
14545,yaba,YabaYaba Lagos,2 beds 3 baths 3 Toilets,2,3,3,Newly Built 2 bedroom Flat Upstairs,800000.0,,Z8280,Added 18 Oct 2018,,2 Bedroom,"Newly built 2 bedroom flat upstairs all rooms ensuite at Yaba 800k per annum. Excellent facilities and properly furnished with tiles all around, modern fixtures in the toilets, bathrooms, kitchen, spacious compound, wardrobes, fenced and gated etc."
14546,yaba,Connal Road Yaba Lagos,4 beds 3 baths 3 Toilets,4,3,3,Splendid 4 bedroom Terraced House+ BQ,2800000.0,,Z8227,Added 18 Oct 2018,,4 Bedroom,"Well finished 4 bedroom terraced house with a room BQ at Connal Road Sabo Yaba Lagos.

Facilities: Spacious compound with parking space, pop ceiling, wardrobes, kitchen cabinets with gas cooker, all tiled, toilets and bathrooms, water heater, ac, bathtub etc.

Price: 2.8m per annum.

Note: It is good for both residential an commercial purposes, like offices etc"
14547,yaba,YABA LAGOSYaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Fantastic Brand New mini flat,600000.0,,Z8073,Added 18 Oct 2018,,1 Bedroom,"Fantastic Brand New “Mini-Flat Dupex” for rent Ensuite + Guest Convenient.
Fitted Kitchen, POP Finishings,
Wardrobe, Borehole Water,
Adequate Car Park.
Location: Akoka,
Yaba - Lagos

Rent: 600k /yr"
14548,yaba,Close to waec officeJibowu Yaba Lagos,3 beds 4 baths 3 Toilets,3,4,3,Lovely built 3 Bedroom apartment,1200000.0,,Z7977,Added 17 Oct 2018,,3 Bedroom,"Lovely 3 Bedroom apartment in a serene and secured environment.Tiled rooms,pop,water heater etc. The building is the wholesome expression of lifestyle living with the added advantage.

rent: 1.2M"
14549,yaba,Herbert Macaulay RoadSabo Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,3 Rooms Offices Space For Rent At Sabo,1200000.0,,Z7798,Added 17 Oct 2018,,Parking Spac,"to let: 3 room office space at Herbert Macaulay way, Sabo, Yaba. 1.2m per annum."
14550,yaba,SaboYaba Lagos,3 beds 4 baths 4 Toilets,3,4,4,Newly Built 2 and 3 bedroom Flats,2000000.0,,Z7743,Added 17 Oct 2018,,3 Bedroom,"To let or sales : Luxury newly built 2 and 3 bedroom flat. All rooms ensuite, nicely finished with pop, bathtub, balcony, kitchen cabinets, wardrobes, fenced, gated etc. Located at Maye street, Sabo Yaba close to Ozone cinema.

Price per annum respectively. Option for sale."
14551,yaba,AlagomejiYaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Spacious and Standard Mini Flat With Car Park,500000.0,,Z7719,Added 17 Oct 2018,,1 Bedroom,"Spacious and serviced mini flat downstairs for rent. A standard bedroom flat beautifully painted, properly and adequately tiled rooms with wardrobes, wonderful look from the outside, built tastefully to your want and satisfaction in a good area in Alagomeji, Yaba.

Rent: 500k per annum."
14552,yaba,OnikeIwaya Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,3 Bedroom Flat,900000.0,,Z7713,Added 17 Oct 2018,,3 Bedroom,"Recently built house of 3 Bedroom flat (upstairs). With 2 balconies, prepaid meter, car park, gate man, borehole water supply etc. Situated in a closed street Off Iwaya Road, Yaba.

Annual rent: 900k
Annual Service charge: 150k
Legal: 100k
Agency: 100k
Refundable Deposit: 50k
Total: 1.3m"
14553,yaba,Herbert MacaulaySabo Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,serviced 20sqm office space,700000.0,,Z7616,Added 17 Oct 2018,,,"Serviced 20sqm office space on Herbert Macaulay for rent. Available space is shared space in an office. Space is fitted with an A/C. There's is a lounge for relaxation. Power is already provided. Only I.T or I.T related businesses would be considered. Rent is N700,000 per annum. Payment in instalment can also be considered"
14554,yaba,Iwaya rd; SaboOnike Yaba Lagos,0 beds 0 baths 0 Toilets,0,0,0,Service Mini Flat An Rooms Self Contain,595000.0,,Z7495,Added 16 Oct 2018,,,"A New Serviced Facility on Iwaya road, Onike, Sabo, Yaba, Lagos. *REGULAR RENT/TENANCY TERMS* Studio Apartment: 1st year: #590,000 2nd year: #380,000 1 bedroom self contain: 1st year: #665,000 2nd year: #420,000 Small Mini flat Apartment: 1st year: #730,000 2nd year: #460,000 These payments cover caution, agreement, Agency fee, nepa bill, security, cleaning of the compound, water .etc Also, Tenancy form and receipt will be given after payment is confirmed."
14555,yaba,Off Unilag RoadAkoka Yaba Lagos,2 beds 2 baths 2 Toilets,2,2,2,Spacious And Clean 2bedrom Flat At Akoka Off Unilag Rd Yaba,750000.0,,Z7390,Added 16 Oct 2018,,"Parking Space
All Room Ensuit
2 Bedroom","To let: renovated spacious 2bedrom flat upstairs 1toilet and bathroom. All tiled with wardrobe, car park, water source and gated house. 750k per annum."
14556,yaba,"Turbon Street; close to ozone cinemas,Sabo Yaba Lagos",1 beds 1 baths 0 Toilets,1,1,0,Serviced an Clean 1 bedroom flat,650000.0,,Z7140,Added 15 Oct 2018,,1 Bedroom,"To Let: Serviced 1 bedroom flat with pop ceiling available. Location: Turbon Street, close to ozone cinema sabo Yaba. Price: Basic Rent: 650k per annum Legal: 10% Agency: based of 2 years. Refundable Caution: 100k Service fee: 336,000 Quarterly (including; Generator, Lights, Cleaning, Sewage etc.)"
14557,yaba,IwayaOnike Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Decent room self contained,300000.0,,Z7134,Added 15 Oct 2018,,1 Bedroom,"Decent room self contained. The building is the wholesome expression of lifestyle living with the added advantage.

Rent: 300k"
14558,yaba,AdekunleEbute Metta Yaba Lagos,1 beds 1 baths 1 Toilets,1,1,1,Decent Mini flat,400000.0,,Z7131,Added 15 Oct 2018,,1 Bedroom,"Decent mini flat. The building is the wholesome expression of lifestyle living with the added advantage.

Rent: 400k"
14581,yaba,Folagoro Fola Agoro Yaba Lagos,3 beds 3 baths 3 Toilets,3,3,3,Decent 3 bedroom flat,850000.0,,Z7071,Added 15 Oct 2018,,3 Bedroom,"Decent 3 bedroom flat. The ambiance of its interior radiates a sense of style, glamour and poise. The building is the wholesome expression of lifestyle living with the added advantage.

Rent: 850k"
